year,country,ccode,ele_rural,ele_total,ele_urban,en_int,ren_ele,ren_con,tot_ele,tfec
1995,St. Vincent and the Grenadines,VCT,65.58739392,73.19194794,83.11760712,2.84767149,21.2,136.3132,72.2,1497.283795
1995,Sub-Saharan Africa,GSS,,,,,,,,
1995,Sudan,SDN,12.068807,29.11465645,64.95367432,8.652987571,972,215455.6,1864,264455.4957
1995,Suriname,SUR,100,99.92409515,99.01891327,5.895101136,0,0,0,0
1995,Swaziland,SWZ,,8.572473526,41.53401184,3.376309283,210,13772.05,425,18929.0125
1995,Sweden,SWE,100,100,100,7.690234044,70556,480167.9,148293,1415832.195
1995,Switzerland,CHE,100,100,100,3.20213897,35749,137644.6,62248,761900.7174
1995,Syrian Arab Republic,SYR,71.28942168,84.73309326,98.12095642,7.520124759,2510,5550.834,16620,307356.9236
1995,"Taiwan, China",TWN,,,,,4839,17326.27,129075,1380392.021
1995,Tajikistan,TJK,96.93411594,97.6611557,99.451828,12.72536277,14596,49151.83,14825,81132.06161
1995,Tanzania,TZA,0.800660977,6.204609871,27.10621071,11.58219884,1539,382461.8,1924,409612.9822
1995,Thailand,THA,73.88089921,81.69963074,99.70574951,4.645335049,7001,405060.5,80083,1784453.767
1995,Timor-Leste,TLS,,5.912778854,65.63890839,,0,0,0,0
1995,Togo,TGO,,8.523256302,31.3308754,12.77638788,255,33147.17,309,40660.94556
1995,Tonga,TON,77.39049341,81.76117706,96.50634003,3.382578426,0,13.89907,31.2,1196.19307
1995,Trinidad and Tobago,TTO,85.95977833,87.25817871,99.45388031,16.21453714,33,724.4676,4307,61125.68902
1995,Tunisia,TUN,71.07532645,88.7,99.74545288,4.32814671,39,25760.29,7669,179288.9081
1995,Turkey,TUR,85.66931412,91.91989899,95.73094177,3.820101778,35849,405932.5,86247,1836928.146
1995,Turkmenistan,TKM,99.06340326,99.25263977,99.48586273,29.60920062,4,7.345322,9800,372554.9455
1995,Turks and Caicos Islands,TCA,57.9380262,91.55852509,100,,0,3.119885,39.1,347.183731
1995,Tuvalu,TUV,91.48128953,92.65434265,94.14942169,3.324823162,0,0,2.1,54.69
1995,Uganda,UGA,1.5,6.8,40.2,16.53209055,1092,281341.1,1097,293151.6835
1995,Ukraine,UKR,98.37679724,98.84054565,99.06946564,26.22892446,9953,37170.65,193821,3804805.537
1995,United Arab Emirates,ARE,100,100,100,4.641821735,0,985.6146,24982,875288.933
1995,United Kingdom,GBR,100,100,100,5.475482918,6871,58327.85,332489,5501438.327
1995,United States,USA,100,100,100,8.234134917,384343,2447809,3558374,51788445.16
1995,Upper middle income,UMC,,,,,,,,
1995,Uruguay,URY,80.17840561,97.30819702,99.097572,2.900901097,5900,37780.3,6307,91998.56606
1995,Uzbekistan,UZB,98.8746149,99.17332458,99.65169525,35.48970444,6188,17966.01,47453,1231727.755
1995,Vanuatu,VUT,,14.82554913,74.83328247,2.661605669,0,210.7865,34,774.86646
1995,"Venezuela, RB",VEN,86.1198267,98.09008789,100,5.767846072,51450,164675.5,73446,1255836.982
1995,Vietnam,VNM,75.11683663,80.32972717,98.61208344,6.233387925,10582,537803.7,14648,825792.2903
1995,Virgin Islands (U.S.),VIR,100,100,100,,0,0,1071,3340.8
1995,Wallis and Futuna,WLF,,,,,0,0,0,0
1995,West Bank and Gaza,PSE,94.48479969,98.29162598,99.90639496,3.191502369,0,4311.423,64,20572.69492
1995,Western Asia,GWA,,,,,,,,
1995,Western Sahara,ESH,,,,,0,0,,0
1995,World,GWL,,,,,,,,
1995,"Yemen, Rep.",YEM,28.44460747,43.13632965,90.27845764,2.614066764,0,1570.804,2422,104423.9836
1995,Zambia,ZMB,2.200350049,16.43510818,40.56483459,13.16526178,7871,167550.7,7924,192340.8802
1995,Zimbabwe,ZWE,7.304749567,32.13007736,85.53911591,14.65485668,2285,224788.4,7811,335193.5751
1996,Afghanistan,AFG,,0.01,62.65266037,1.548476916,475,9304.887,675,24521.5541
1996,Albania,ALB,100,100,100,4.380990718,5726,22131.96,5982,42861.1927
1996,Algeria,DZA,97.33117134,98.8460083,99.99935913,3.513266179,135,1936.54,20654,497152.7319
1996,American Samoa,ASM,,,,,0,0,143,432
1996,Andorra,AND,100,100,100,,110,1053.129,110,7468.974783
1996,Angola,AGO,11.98020143,18.42350197,33.77019501,5.816001771,925,154657.1,1028,211454.6689
1996,Anguilla,AIA,,93.33054352,93.33054352,,0,1.827,24.6,813.177
1996,Antigua and Barbuda,ATG,82.30838245,88.25089264,100,3.456936122,0,0,109,2803.9
1996,Argentina,ARG,93.47421265,93.47421265,93.47421265,4.565404382,23275,164464,69686,1613364.037
1996,Armenia,ARM,97.92002338,98.64447021,99.02132416,10.07337073,1572,3670.75,6214,29428.84973
1996,Aruba,ABW,81.40079695,90.39458466,100,,0,8.184355,642,4886.932355
1996,Australia,AUS,100,100,100,7.25302834,16362,222351.3,177275,2507918.321
1996,Austria,AUT,100,100,100,4.370014462,35790,218014.6,53574,907000.5098
1996,Azerbaijan,AZE,95.74630733,97.56748962,99.25559998,19.03631814,1538,4747.703,17087,273028.6805
1996,"Bahamas, The",BHS,90.08269973,93.84327698,94.71508789,3.578945661,0,0,1340,16019.86
1996,Bahrain,BHR,,,,10.60538159,0,0,12235,64190.67782
1996,Bangladesh,BGD,9.258692186,23.18179893,72.36196899,3.754144189,739,288364.5,11474,464175.1086
1996,Barbados,BRB,,,,3.807532035,0,1534.162,650,9128.16162
1996,Belarus,BLR,100,100,100,19.24661914,16,21278.5,23728,686113.3154
1996,Belgium,BEL,100,100,100,7.06435019,561,17011.41,75138,1436280.651
1996,Belize,BLZ,81.3664539,89.25045776,97.95456696,6.801713794,61,2689.063,152,6300.2055
1996,Benin,BEN,2,14.5,34.4,9.647198512,0,69439.46,47,82522.62349
1996,Bermuda,BMU,,100,100,2.899856506,0,0,525,4857.8
1996,BES Islands,BES,,,,,,,0,
1996,Bhutan,BTN,,17.16473961,95.13453674,25.65033959,1972,37249.16,1972,39949.75521
1996,Bolivia,BOL,34.7,71,96.7,5.225915979,1472,37287.26,3238,112523.6413
1996,Bosnia and Herzegovina,BIH,97.84739091,98.16995239,98.66628265,5.566297891,5156,17145.69,7340,52189.6343
1996,Botswana,BWA,9.22926022,18.95920181,28.75553513,3.998546294,0,21057.93,757,47121.2617
1996,Brazil,BRA,66.942201,92.867095,98.915038,3.877785389,272523,2336724,291278,5247187.863
1996,British Virgin Islands,VGB,,,,,0,8.05941,68,816.75941
1996,Brunei Darussalam,BRN,100,100,100,3.979842618,0,0,2123,23077.85094
1996,Bulgaria,BGR,100,100,100,13.3461696,2919,16319.72,42716,460184.7951
1996,Burkina Faso,BFA,1.349975951,6.735794544,36.30693054,10.96523872,73.8,94048.83,273.5,102053.2839
1996,Burundi,BDI,,2.324409485,53.27823639,14.40298113,118,59020.66,120,62003.44285
1996,Cambodia,KHM,,7.135995865,50.62997055,10.02888234,0,91592.2,251,110663.6554
1996,Cameroon,CMR,10.09329601,37.34516144,73.22893524,7.430601279,2868,189662.8,2901,223295.986
1996,Canada,CAN,100,100,100,10.3869578,361553,1479130,572929,6854412.712
1996,Cape Verde,CPV,15.18623767,46.72164536,78.63269806,3.103925864,7.1,760.9021,88.1,2104.1825
1996,Caucasian and Central Asia,CCA,,,,,,,,
1996,Caucasus and Central Asia,GCA,,,,,,,,
1996,Cayman Islands,CYM,,100,100,,0,0,320,2518.7
1996,Central African Republic,CAF,,3.435028553,9.377631187,9.843245006,82,23248.75,104,25362.78
1996,Chad,TCD,,1.419714212,6.722173214,6.876449891,0,42419.04,90,43245.64435
1996,Channel Islands,CHI,100,100,100,,0,0,,0
1996,Chile,CHL,74.767206,95.617315,99.441775,4.297957228,18579,206784.7,30733,641577.5702
1996,China,CHN,92.53156101,94.79112244,99.61127472,13.3030465,189606,9121817,1080240,29871187.7
1996,Colombia,COL,77.59184029,92.66477203,98.87167358,3.669007668,35987,307706.9,43362,911038.5528
1996,Comoros,COM,19.6,28.9,51.8,4.748374018,0,1371.693,21,2255.992665
1996,"Congo, Dem. Rep.",COD,,4.046766281,16.22454071,18.45516,6091,490689.9,6109,506066.3034
1996,"Congo, Rep.",COG,,10.98706532,27.80943298,2.373120809,456,17735.8,458,23519.26526
1996,Cook Islands,COK,96.20265884,96.83809662,97.25656128,,0,0,20,464.2
1996,Costa Rica,CRI,96.31012744,98.35668945,99.99995422,3.325520603,4356,30001.62,4802,81850.39088
1996,Cote d'Ivoire,CIV,20.08936553,44.32405853,78.36405182,5.338497446,1782,104893.9,3258,141668.626
1996,Croatia,HRV,100,100,100,5.448942187,7872,77777.09,11173,227908.1649
1996,Cuba,CUB,83.48733699,95.32545471,99.39322662,4.580990788,1017,145703.7,13236,351694.3401
1996,Curacao,CUW,100,100,100,,8,23.35481,1020,28529.14828
1996,Cyprus,CYP,100,100,100,4.519627336,0,1694.356,2609,50471.28785
1996,Czech Republic,CZE,100,100,100,8.722497874,2261,55921.34,63823,1066880.627
1996,Denmark,DNK,100,100,100,4.65340421,2079,44862.43,53582,617839.2934
1996,Djibouti,DJI,11.1,62,54.54045486,4.553341401,0,1506.449,185,4703.7487
1996,Dominica,DMA,75.06600189,75.06600189,75.06600189,2.398158365,36,196.4672,60,942.36518
1996,Dominican Republic,DOM,69.56731828,85.02584076,96.02062988,4.335960157,903,28741.46,6615,141507.2249
1996,Eastern Asia (including Japan),GEJ,,,,,,,,
1996,Eastern Asia (not including Japan),GEA,,,,,,,,
1996,Eastern Europe,GEE,,,,,,,,
1996,Ecuador,ECU,81.7961881,91.78411865,98.93490601,3.859756707,6344,52010.63,9340,269604.4224
1996,"Egypt, Arab Rep.",EGY,93.77138903,96.0658493,99.14722443,3.709221235,11555,87927.71,55140,1013216.653
1996,El Salvador,SLV,53.220704,77.883,95.233394,4.113714665,2314,60741.7,3378,106681.4643
1996,Equatorial Guinea,GNQ,37.66172319,61.04214859,97.87541962,4.304999419,7,3948.832,31,5145.176938
1996,Eritrea,ERI,13.70354123,24.80126762,80.08942413,8.188041012,0,24621.78,193,32237.10396
1996,Estonia,EST,100,100,100,14.30791306,7,24251.34,9103,124080.591
1996,Ethiopia,ETH,,2.780768871,77.17507935,31.87746437,1510,916096.3,1603,950780.9982
1996,Europe,GEU,,,,,,,,
1996,Faeroe Islands,FRO,100,100,100,,71,215.1675,182,7952.0773
1996,Falkland Islands,FLK,,,,,0,6.113975,12,496.588525
1996,Fiji,FJI,47.38935489,66.9,89.54538727,4.533373546,365.059,13370.19,591,22390.3292
1996,Finland,FIN,100,100,100,9.00927161,17761,244371.8,69373,909440.9536
1996,France,FRA,100,100,100,5.636043733,68475,628695.6,509160,5990456.232
1996,French Guyana,GUF,,,,,190,1026.961,450,5499.2014
1996,French Polynesia,PYF,100,100,100,,118,409.6939,335,5008.16697
1996,Gabon,GAB,9.757654148,71.09853363,90.01417542,2.611188966,777,37264.52,1214,52127.879
1996,"Gambia, The",GMB,6.143292169,23.81233978,46.06612778,4.635924089,0,3440.535,76,5824.035
1996,Georgia,GEO,97.87135508,98.35820007,98.77964783,12.96719603,6000,55222.52,7187,129163.5336
1996,Germany,DEU,100,100,100,5.224961854,26551,206730.7,550691,9179162.678
1996,Ghana,GHA,8.30695682,36.37817764,76.94746399,7.737873687,6625,177643.6,6627,225352.5422
1996,Gibraltar,GIB,,100,100,,0,0,110,3169.491336
1996,Greece,GRC,100,100,100,4.167562272,4386,54972.81,42411,669650.2735
1996,Greenland,GRL,100,100,100,,168,559.2774,258,4209.4
1996,Grenada,GRD,84.35438538,84.35438538,84.35438538,2.943203233,0,104.62,95,1702.03118
1996,Guadeloupe,GLP,,,,,21.4,1166.601,1143,13197.98415
1996,Guam,GUM,100,100,100,,0,0,1811.2,5851.44
1996,Guatemala,GTM,48.93179832,67.78425598,92.25882721,3.816489552,2314,132457.5,3371,201531.7436
1996,Guinea,GIN,,12.636199,49.97431183,14.95154094,275,103919.2,628,116978.355
1996,Guinea-Bissau,GNB,,3.097071171,21.65551758,10.3048526,0,17015.39,51,19032.10618
1996,Guyana,GUY,66.37413188,72.21540833,86.48321533,9.446968284,5,9124.689,687.9,23634.07388
1996,Haiti,HTI,10.8773006,30.77308464,70.80435181,5.948895608,272,54125.78,605,65862.34146
1996,High income,HIC,,,,,,,,
1996,High income: nonOECD,NOC,,,,,,,,
1996,High income: OECD,OEC,,,,,,,,
1996,Honduras,HND,34.068518,61.68112,93.877733,6.127506533,2039,68847.34,3067,109926.0669
1996,"Hong Kong SAR, China",HKG,,100,100,2.103661138,0,2381.243,28442,277339.033
1996,Hungary,HUN,100,100,100,7.1015366,257,34875.57,35090,678071.8961
1996,Iceland,ISL,100,100,100,12.82411257,5118,32556.28,5123,62304.85937
1996,India,IND,40.91753222,53.1124382,86.39206696,7.530163675,69854,5955321,443031,11076079.42
1996,Indonesia,IDN,59.56610449,72.39,94.00653839,4.446190078,10518,1948583,67724,3997062.179
1996,"Iran, Islamic Rep.",IRN,92.61336089,97.03143311,99.84578705,5.824058083,7392,31143.95,90867,3017028.972
1996,Iraq,IRQ,89.40705663,95.36929321,98.09925079,9.564195606,570,2615.161,30041,746851.851
1996,Ireland,IRL,100,100,100,4.637568184,763,6414.326,18920,331532.3023
1996,Isle of Man,IMN,100,100,100,,0,0,,0
1996,Israel,ISR,100,100,100,4.980171272,24,20622.44,32531,378628.6944
1996,Italy,ITA,100,100,100,3.533758449,46223,222366.7,239398,4682474.875
1996,Jamaica,JAM,75.913615,85.706045,92.356928,6.602365656,355,7747.061,6038,76520.21767
1996,Japan,JPN,100,100,100,5.251370871,93206,453635.8,1019067,11815406.33
1996,Jordan,JOR,94.02065471,98.3044281,99.46659088,5.740503615,23,2607.114,6058,118907.3809
1996,Kazakhstan,KAZ,97.45318152,98.67173004,99.63137817,13.83887546,7331,23546.54,59038,1441231.919
1996,Kenya,KEN,3.402088529,11.03366089,44.47842789,8.406214026,3869,287159.7,4275,364718.0933
1996,Kiribati,KIR,14.02795039,44.18244171,94.68559265,4.66636963,0,14.23673,8.3,379.934725
1996,"Korea, Dem. Rep.",PRK,4.74979353,4.74979353,4.74979353,,12500,69859.48,21300,684395.6388
1996,"Korea, Rep.",KOR,100,100,100,8.110439443,2830,23843.79,202605,3917564.351
1996,Kosovo,XKX,,91.46364594,91.46364594,,0,0,0,0
1996,Kuwait,KWT,100,100,100,4.639412025,0,153.9905,25475,221547.5365
1996,Kyrgyz Republic,KGZ,99.54033851,99.66890717,99.89682007,13.93482534,12255,24733.58,15729,83845.48482
1996,Lao PDR,LAO,17.99506836,32.17531586,95.76325226,6.062059045,1247.8368,53591.53,1290.8368,62572.65009
1996,Latin America and Caribbean,GLC,,,,,,,,
1996,Latvia,LVA,100,100,100,9.136465366,1861,50328.39,3126,157151.5799
1996,Lebanon,LBN,100,98.9223938,98.34341431,4.981336879,798,7213.28,6965,143343.5972
1996,Lesotho,LSO,,0.01357957,1.862640142,15.42188084,0,20150.53,,39674.7319
1996,Liberia,LBR,0.01,0.01,0.01,55.18148018,0,24634.08,280,28319.678
1996,Libya,LBY,99.35700947,99.84116364,99.99365234,5.61580887,0,5349.977,12086,254550.4062
1996,Liechtenstein,LIE,100,100,100,,0,0,,0
1996,Lithuania,LTU,100,100,100,11.17515855,326,21349.01,16241,186072.1102
1996,Low & middle income,LMY,,,,,,,,
1996,Low income,LIC,,,,,,,,
1996,Lower middle income,LMC,,,,,,,,
1996,Luxembourg,LUX,100,100,100,5.035935946,75,3656.548,440,119285.6164
1996,"Macao SAR, China",MAC,100,100,100,1.238205022,0,59,1372,14236.2
1996,"Macedonia, FYR",MKD,98.13848784,96.33190918,95.09608459,8.07184379,850,10651.23,6641,74972.02277
1996,Madagascar,MDG,0.884520593,12.16192055,44.16259766,5.793656508,442.4358,75816.2,681.2143,91888.3027
1996,Malawi,MWI,0.551966979,3.629424572,23.13218498,7.381076166,805,43178.11,987,53012.38967
1996,Malaysia,MYS,94.18300285,95.94358826,97.27342987,4.865247053,5187,70970.44,51416,949680.9165
1996,Maldives,MDV,74.67467959,80.68774414,97.79472351,2.908043113,0,103.6628,63,3279.452785
1996,Mali,MLI,0.4,6.2,21.5,5.227412659,212,40548.21,335,46154.7195
1996,Malta,MLT,100,100,100,3.667585129,0,0,1658,14538.87234
1996,Marshall Islands,MHL,9.487404464,62.13837051,88.00406647,5.760233301,0,180,79.2,917.11
1996,Martinique,MTQ,,,,,0,220.5967,1019,10742.5967
1996,Mauritania,MRT,,12.90644646,35.39540482,3.83023138,30,9140.874,371.832,20832.79055
1996,Mauritius,MUS,99.00598679,99.43501282,100,3.104497828,330,8686.011,1273,24423.65593
1996,Mayotte,MYT,,,,,0,333.4275,40,1384.2435
1996,Mexico,MEX,86.345106,96.093624,99.076735,4.469893428,38894,438974.9,157691,3360001.37
1996,"Micronesia, Fed. Sts.",FSM,30.72401535,39.28007126,65.68525696,4.919599721,0,15.5295,86,1041.1795
1996,Middle income,MIC,,,,,,,,
1996,Moldova,MDA,96.61864951,96.98548889,97.41267395,18.76822708,366,3798.569,7350,103774.8622
1996,Monaco,MCO,,100,100,,0,0,,0
1996,Mongolia,MNG,34.48517085,71.5707016,99.82263184,9.531403693,0,2261.039,2614,65711.65853
1996,Montenegro,MNE,98.77583581,99.18074036,99.51998138,,0,0,,0
1996,Montserrat,MSR,,,,,0,0,17,362.3
1996,Morocco,MAR,28.82893336,61.31544876,91.27658081,3.417069755,1957,53655.96,12538,300600.5588
1996,Mozambique,MOZ,,2.318697929,13.51959324,35.90422019,449,198699,476,213367.9947
1996,Myanmar,MMR,25.7666373,40.88569641,84.42903137,11.67368781,1651,368084.3,3945,435037.2414
1996,Namibia,NAM,15.06147764,31.66621399,69.83368683,4.194671969,854,13133.29,893,39384.64145
1996,Nauru,NRU,,100,97.00063324,,0,0,32,1110.4
1996,Nepal,NPL,12.1,17.9,78.4,9.446465111,1181,261564,1221,285813.9954
1996,Netherlands,NLD,100,100,100,5.818330985,1816,27742.72,85423,2155081.319
1996,Netherlands Antilles,ANT,,,,,,,1020,
1996,New Caledonia,NCL,100,100,100,,394,1396.432,1485,20836.135
1996,New Zealand,NZL,100,100,100,6.595825523,28837,127679.5,36473,433567.549
1996,Nicaragua,NIC,45.43114343,70.5874176,92.21175385,6.625226235,867,44410.56,1993,69453.27608
1996,Niger,NER,1.966936336,7,33.71127319,7.595113604,0,0,0,0
1996,Nigeria,NGA,16.89330116,38.79986954,83.83468628,10.31341533,5500,2529784,16243,2904001.743
1996,Niue,NIU,,,,,0,0.33076,3,54.78076
1996,Northern America,GNA,,,,,,,,
1996,Northern Mariana Islands,MNP,100,100,100,,0,0,350,1008
1996,Norway,NOR,100,100,100,4.117832346,104174,410827.5,104698,710153.0836
1996,Not classified,LNX,,,,,,,,
1996,Nothern America,NAR,,,,,,,,
1996,Oceania,GCN,,,,,,,,
1996,Oceania (not including Australia and New Zealand),GOC,,,,,,,,
1996,Oman,OMN,,,,3.01735112,0,0,6802,104324.9239
1996,Pakistan,PAK,57.16149689,69.29030609,94.95536804,5.455327655,20858,955355.8,59125,1831244.983
1996,Palau,PLW,95.1415805,98.19524384,99.43281555,12.49795691,0,0,101,1792.60492
1996,Panama,PAN,50.47225961,77.62228394,96.50640869,3.499910375,3021,26341.95,3824,70530.24665
1996,Papua New Guinea,PNG,2.9,11,63.1,8.451785794,943,59014.29,1759,84283.30151
1996,Paraguay,PRY,73.12008191,85.7385025,97.03038025,5.239108547,44813,114282.6,44828,161509.4106
1996,Peru,PER,17.8,67,92,3.101616195,13460,130450,17272,411325.5927
1996,Philippines,PHL,51.43378327,69.08114624,88.02379608,4.973808569,13564,365039,36727,989886.1707
1996,Poland,POL,100,100,100,9.479965128,2064,158436.9,141194,2701395.917
1996,Portugal,PRT,100,100,100,3.671332081,15784,147869.2,34417,583259.0049
1996,Puerto Rico,PRI,,,,0.004678502,141,453.0456,19130,61466.4
1996,Qatar,QAT,100,100,100,9.082155554,0,0,6575,119314.3378
1996,Reunion,REU,,,,,625,4815.831,1386,25329.5547
1996,Romania,ROU,100,100,100,8.25522055,15755,142338.1,61350,1193730.326
1996,Russian Federation,RUS,100,100,100,14.39345725,153385,592119.8,846166,16026949.28
1996,Rwanda,RWA,,1.162302732,26.10539818,13.05173752,150,51158.6,154,57381.74916
1996,Saint Pierre et Miquelon,SPM,,,,,0,0,42,463.1
1996,Samoa,WSM,79.90534856,83.86134338,98.20635223,4.432445855,25,1167.424,74,2608.7847
1996,San Marino,SMR,100,100,100,,0,0,,0
1996,Sao Tome and Principe,STP,35.07401257,48.29743958,61.73841095,5.593962844,6,687.1639,19,1235.185
1996,Saudi Arabia,SAU,,,,5.500502853,0,175.9712,101114,1822818.044
1996,Senegal,SEN,17.25855341,34.22920227,59.93590164,5.051840513,47,27037.34,1203,51531.72055
1996,Serbia,SRB,100,99.77090454,99.18734741,12.39657026,14410,70458.63,35239,362585.4211
1996,Seychelles,SYC,84.76913041,92.32566833,100,2.828035922,0,50.2425,135.53,2192.4425
1996,Sierra Leone,SLE,3.299332845,9.653330803,21.62800026,11.50425471,0,36399.18,144.2,40409.8036
1996,Singapore,SGP,,100,100,4.844515216,245,723.48,24100,158009.2877
1996,Sint Maarten (Dutch part),SXM,,100,100,,0,0,0,0
1996,Slovak Republic,SVK,100,100,100,10.26824957,4227,17187.4,25454,440081.4144
1996,Slovenia,SVN,100,100,100,7.045633538,3673,20605.14,13057,185729.2113
1996,Solomon Islands,SLB,,0.206765354,56.45054626,6.329627233,0,2835.317,64,4731.51712
1996,Somalia,SOM,,0.525144458,12.61608028,38.88776276,0,58271.73,275,63999.1293
1996,South Africa,ZAF,25.06946344,57.6,84.25140381,11.15897311,1379,363260,199496,2083179.142
1996,South Eastern Asia,GSE,,,,,,,,
1996,South Sudan,SSD,0.01,0.01,0.01,,0,0,0,0
1996,Southern Asia,GSA,,,,,,,,
1996,Spain,ESP,100,100,100,4.011050453,41245,263237.4,173365,2616155.977
1996,Sri Lanka,LKA,58.24320722,63.0851326,84.42710114,3.32932117,3252,174491.4,4530,270899.0647
1996,St. Helena,SHN,,,,,0,9.135,6.25,115.451
1996,St. Kitts and Nevis,KNA,87.24518043,90.99599457,98.43313599,3.141926705,0,501.9365,106.9,1621.3765
1996,St. Lucia,LCA,83.89376394,87.26772308,95.70527649,3.482771331,0,76.744,198,2684.972366
1996,St. Martin (French part),MAF,,49.204422,74.54393005,,0,0,,0
1996,St. Vincent and the Grenadines,VCT,67.44926587,74.59497833,83.7857132,2.869329607,21,135.6983,76,1509.40353
1996,Sub-Saharan Africa,GSS,,,,,,,,
1996,Sudan,SDN,12.63816389,29.60637474,65.19735718,8.36858451,1074,228712.1,2063,273544.6617
1996,Suriname,SUR,100,99.71331787,98.88569641,5.878931443,0,0,0,0
1996,Swaziland,SWZ,1.695577941,11.3405695,43.4921875,3.21544332,210,14415.83,425,19093.2167
1996,Sweden,SWE,100,100,100,7.750892458,54003,456267.7,140627,1455116.353
1996,Switzerland,CHE,100,100,100,3.245266314,29368,133486.8,56251,779850.2408
1996,Syrian Arab Republic,SYR,72.54470305,85.5459671,98.30355072,7.229514685,2550,5636.407,18341,338818.046
1996,"Taiwan, China",TWN,,,,,4743,17215.16,137662,1445170.358
1996,Tajikistan,TJK,97.19630907,97.84812164,99.4964447,14.74903293,14825,48258.54,15062,77007.72866
1996,Tanzania,TZA,1.8,9.4,35.5,11.21579529,1748,390246,2026,423157.2383
1996,Thailand,THA,75.44863994,82.8352356,99.70755005,4.916372524,8202,408627.1,89842,1930813.284
1996,Timor-Leste,TLS,,8.693428993,66.87169647,,0,0,0,0
1996,Togo,TGO,,10.39551449,33.99626541,13.16254032,190,34343.61,238,46985.1907
1996,Tonga,TON,78.35264482,82.52888489,96.59156799,2.789229269,0,14.0009,29.7,957.534895
1996,Trinidad and Tobago,TTO,86.90153216,88.14514923,99.52198029,17.91424473,17,647.6474,4541,64752.71386
1996,Tunisia,TUN,75.21011903,90.4,99.76140594,4.222341265,67,27014.07,7927,187917.7354
